8, 500, 272, 338, 223, 288, 83
2, 10, 6, 6, 3, 8, 0
3, 10, 9, 9, 4, 6, 0
4, 10, 6, 6, 7, 5, 0
5, 10, 8, 8, 5, 5, 1
6, 10, 8, 8, 7, 7, 2
7, 10, 6, 7, 6, 8, 7
8, 10, 9, 7, 6, 8, 23
2, 50, 39, 39, 11, 34, 0
3, 50, 35, 46, 35, 42, 0
4, 50, 43, 44, 43, 42, 0
5, 50, 47, 47, 41, 46, 1
6, 50, 40, 41, 34, 38, 2
7, 50, 36, 41, 24, 32, 8
8, 50, 42, 47, 42, 48, 25
2, 100, 60, 66, 60, 62, 0
3, 100, 82, 82, 82, 81, 0
4, 100, 92, 92, 92, 89, 0
5, 100, 64, 71, 64, 66, 1
6, 100, 70, 72, 43, 63, 4
7, 100, 74, 72, 72, 69, 9
8, 100, 70, 85, 70, 86, 32
2, 500, 500, 500, 0, 500, 0
3, 500, 337, 372, 235, 336, 0
4, 500, 342, 404, 342, 368, 0
5, 500, 444, 473, 198, 454, 2
6, 500, 364, 396, 364, 355, 7
7, 500, 342, 392, 257, 366, 23
8, 500, 411, 429, 411, 408, 92
2, 10, 7, 7, 3, 7, 0
3, 10, 10, 10, 10, 10, 0
4, 10, 8, 9, 8, 6, 0
5, 10, 9, 9, 6, 7, 1
6, 10, 9, 7, 7, 9, 2
7, 10, 6, 8, 5, 7, 8
8, 10, 7, 8, 4, 7, 17
2, 50, 50, 50, 0, 50, 0
3, 50, 41, 43, 41, 37, 0
4, 50, 48, 45, 48, 45, 0
5, 50, 33, 36, 35, 39, 1
6, 50, 34, 42, 21, 36, 2
7, 50, 32, 40, 28, 38, 7
8, 50, 38, 40, 28, 42, 23
2, 100, 80, 80, 50, 75, 0
3, 100, 87, 87, 69, 80, 0
4, 100, 83, 91, 83, 88, 0
5, 100, 66, 77, 48, 62, 1
6, 100, 69, 73, 42, 71, 2
7, 100, 95, 94, 95, 94, 7
8, 100, 80, 88, 55, 89, 27
2, 500, 500, 500, 0, 500, 0
3, 500, 382, 382, 294, 337, 0
4, 500, 432, 432, 68, 414, 0
5, 500, 360, 441, 360, 431, 2
6, 500, 372, 438, 243, 415, 7
7, 500, 429, 462, 372, 431, 21
8, 500, 418, 436, 386, 409, 80
2, 10, 10, 10, 10, 10, 0
3, 10, 10, 10, 10, 10, 0
4, 10, 7, 7, 6, 8, 0
5, 10, 4, 4, 5, 8, 0
6, 10, 10, 10, 9, 10, 2
7, 10, 6, 6, 5, 8, 6
8, 10, 5, 6, 5, 3, 16
2, 50, 37, 37, 13, 31, 0
3, 50, 44, 44, 44, 42, 0
4, 50, 38, 37, 38, 38, 0
5, 50, 38, 32, 30, 34, 1
6, 50, 45, 48, 27, 44, 2
7, 50, 41, 44, 25, 36, 8
8, 50, 38, 48, 28, 45, 20
2, 100, 63, 63, 48, 54, 0
3, 100, 88, 96, 88, 97, 0
4, 100, 76, 85, 76, 79, 0
5, 100, 63, 78, 63, 65, 1
6, 100, 75, 81, 55, 83, 2
7, 100, 73, 69, 64, 75, 9
8, 100, 88, 91, 52, 89, 26
2, 500, 500, 500, 500, 500, 0
3, 500, 307, 347, 181, 306, 0
4, 500, 304, 369, 221, 301, 0
5, 500, 345, 374, 295, 310, 2
6, 500, 325, 377, 277, 334, 6
7, 500, 370, 411, 332, 372, 24
8, 500, 412, 452, 315, 438, 82
2, 10, 10, 10, 6, 10, 0
3, 10, 6, 8, 6, 7, 0
4, 10, 4, 5, 5, 10, 0
5, 10, 7, 7, 4, 6, 0
6, 10, 8, 10, 10, 8, 2
7, 10, 6, 5, 3, 6, 7
8, 10, 6, 5, 4, 8, 17
2, 50, 37, 37, 37, 30, 0
3, 50, 33, 33, 23, 28, 0
4, 50, 36, 39, 31, 31, 0
5, 50, 40, 43, 34, 43, 1
6, 50, 26, 37, 20, 30, 3
7, 50, 43, 45, 31, 44, 7
8, 50, 43, 47, 38, 45, 23
2, 100, 100, 100, 0, 100, 0
3, 100, 86, 86, 86, 83, 0
4, 100, 74, 83, 55, 72, 0
5, 100, 82, 93, 66, 94, 1
6, 100, 77, 76, 42, 73, 2
7, 100, 74, 79, 65, 81, 9
8, 100, 83, 90, 72, 86, 27
2, 500, 461, 461, 461, 447, 0
3, 500, 417, 417, 176, 392, 0
4, 500, 375, 451, 218, 431, 0
5, 500, 418, 465, 418, 460, 2
6, 500, 412, 431, 219, 419, 5
7, 500, 418, 418, 216, 378, 23
8, 500, 376, 440, 282, 425, 86
2, 10, 10, 10, 10, 10, 0
3, 10, 9, 10, 8, 9, 0
4, 10, 8, 8, 9, 9, 0
5, 10, 10, 10, 9, 10, 1
6, 10, 8, 7, 4, 9, 3
7, 10, 7, 7, 7, 5, 8
8, 10, 5, 4, 6, 9, 24
2, 50, 37, 37, 21, 35, 0
3, 50, 43, 46, 4, 45, 0
4, 50, 39, 42, 39, 41, 0
5, 50, 39, 39, 15, 38, 1
6, 50, 37, 40, 31, 36, 3
7, 50, 32, 41, 30, 33, 8
8, 50, 39, 46, 29, 46, 23
2, 100, 85, 85, 85, 73, 0
3, 100, 55, 71, 42, 60, 0
4, 100, 81, 94, 81, 92, 0
5, 100, 68, 73, 60, 76, 1
6, 100, 100, 100, 69, 100, 2
7, 100, 84, 88, 65, 83, 9
8, 100, 68, 87, 52, 76, 33
2, 500, 312, 312, 211, 257, 0
3, 500, 352, 443, 352, 421, 0
4, 500, 358, 415, 358, 365, 1
5, 500, 416, 477, 416, 475, 2
6, 500, 342, 364, 243, 313, 7
7, 500, 411, 435, 329, 426, 24
8, 500, 344, 409, 252, 373, 94
2, 10, 7, 7, 7, 7, 0
3, 10, 6, 9, 6, 8, 0
4, 10, 7, 9, 7, 8, 0
5, 10, 5, 7, 5, 6, 0
6, 10, 9, 9, 7, 8, 2
7, 10, 8, 8, 8, 8, 6
8, 10, 8, 8, 8, 10, 17
2, 50, 50, 50, 50, 50, 0
3, 50, 44, 43, 30, 43, 0
4, 50, 38, 43, 24, 44, 0
5, 50, 42, 43, 35, 41, 1
6, 50, 41, 45, 33, 45, 3
7, 50, 42, 41, 40, 35, 12
8, 50, 33, 45, 34, 41, 23
2, 100, 71, 75, 71, 63, 0
3, 100, 54, 63, 33, 64, 0
4, 100, 62, 67, 55, 51, 0
5, 100, 68, 80, 61, 70, 1
6, 100, 88, 89, 74, 81, 3
7, 100, 72, 79, 54, 65, 9
8, 100, 88, 89, 73, 89, 28
2, 500, 500, 500, 0, 500, 0
3, 500, 308, 383, 240, 313, 0
4, 500, 378, 399, 378, 375, 0
5, 500, 397, 444, 351, 421, 2
6, 500, 372, 423, 372, 399, 6
7, 500, 389, 408, 339, 381, 24
8, 500, 347, 414, 281, 377, 90
2, 10, 10, 10, 10, 9, 0
3, 10, 10, 8, 8, 9, 0
4, 10, 7, 7, 7, 8, 0
5, 10, 9, 9, 9, 9, 1
6, 10, 5, 5, 5, 6, 3
7, 10, 9, 5, 8, 9, 6
8, 10, 5, 7, 8, 8, 24
2, 50, 31, 36, 14, 31, 0
3, 50, 27, 39, 15, 37, 0
4, 50, 38, 38, 14, 34, 0
5, 50, 31, 29, 23, 32, 1
6, 50, 33, 42, 14, 34, 2
7, 50, 41, 38, 26, 42, 7
8, 50, 39, 42, 25, 41, 24
2, 100, 94, 94, 94, 94, 0
3, 100, 52, 58, 42, 52, 0
4, 100, 76, 93, 76, 94, 0
5, 100, 86, 86, 14, 81, 1
6, 100, 67, 75, 51, 64, 3
7, 100, 85, 85, 18, 76, 8
8, 100, 73, 82, 48, 79, 28
2, 500, 385, 500, 385, 500, 0
3, 500, 442, 472, 442, 460, 0
4, 500, 349, 381, 172, 341, 1
5, 500, 388, 398, 136, 374, 2
6, 500, 461, 461, 209, 451, 6
7, 500, 415, 434, 334, 423, 22
8, 500, 321, 379, 321, 337, 87
2, 10, 8, 6, 8, 7, 0
3, 10, 9, 9, 7, 10, 0
4, 10, 4, 7, 6, 3, 0
5, 10, 8, 6, 6, 9, 1
6, 10, 9, 9, 9, 8, 2
7, 10, 10, 10, 5, 10, 6
8, 10, 6, 8, 3, 8, 19
2, 50, 41, 41, 41, 36, 0
3, 50, 31, 34, 27, 25, 0
4, 50, 44, 50, 44, 50, 0
5, 50, 48, 48, 33, 46, 1
6, 50, 36, 37, 35, 33, 3
7, 50, 39, 41, 37, 36, 7
8, 50, 40, 46, 40, 41, 22
2, 100, 53, 51, 53, 56, 0
3, 100, 60, 73, 44, 63, 0
4, 100, 45, 59, 45, 53, 0
5, 100, 83, 87, 83, 85, 1
6, 100, 84, 81, 84, 89, 3
7, 100, 64, 60, 57, 60, 8
8, 100, 58, 70, 50, 59, 26
2, 500, 325, 357, 325, 296, 0
3, 500, 467, 467, 467, 454, 0
4, 500, 363, 363, 139, 341, 0
5, 500, 259, 319, 187, 307, 2
6, 500, 385, 419, 344, 402, 7
7, 500, 414, 450, 278, 441, 21
8, 500, 388, 394, 312, 382, 86
2, 10, 8, 8, 2, 7, 0
3, 10, 5, 7, 7, 10, 0
4, 10, 10, 8, 9, 7, 0
5, 10, 10, 10, 10, 8, 1
6, 10, 8, 9, 5, 9, 2
7, 10, 8, 7, 4, 9, 5
8, 10, 7, 8, 5, 8, 17
2, 50, 30, 32, 18, 30, 0
3, 50, 42, 43, 42, 39, 0
4, 50, 39, 36, 37, 35, 0
5, 50, 32, 37, 25, 34, 1
6, 50, 34, 38, 18, 36, 3
7, 50, 43, 45, 34, 42, 6
8, 50, 41, 38, 35, 38, 22
2, 100, 75, 75, 54, 67, 0
3, 100, 71, 75, 45, 58, 0
4, 100, 71, 85, 56, 85, 0
5, 100, 84, 86, 49, 88, 1
6, 100, 64, 85, 64, 80, 3
7, 100, 80, 85, 34, 75, 9
8, 100, 81, 89, 80, 87, 29
2, 500, 310, 310, 237, 267, 0
3, 500, 341, 364, 212, 329, 0
4, 500, 368, 380, 126, 369, 0
5, 500, 402, 482, 402, 469, 2
6, 500, 441, 479, 361, 471, 7
7, 500, 407, 423, 407, 392, 22
8, 500, 396, 436, 396, 404, 86
2, 10, 9, 9, 6, 9, 0
3, 10, 9, 9, 8, 6, 0
4, 10, 7, 7, 5, 7, 0
5, 10, 8, 8, 6, 10, 1
6, 10, 7, 7, 8, 8, 2
7, 10, 7, 8, 6, 9, 5
8, 10, 6, 7, 5, 9, 17
2, 50, 46, 47, 46, 48, 0
3, 50, 46, 46, 46, 40, 0
4, 50, 45, 50, 45, 50, 0
5, 50, 39, 47, 33, 45, 1
6, 50, 34, 46, 31, 45, 2
7, 50, 40, 38, 37, 40, 7
8, 50, 38, 40, 38, 37, 27
2, 100, 100, 100, 100, 100, 0
3, 100, 91, 98, 91, 97, 0
4, 100, 90, 84, 90, 86, 0
5, 100, 67, 82, 67, 82, 1
6, 100, 91, 89, 91, 86, 6
7, 100, 76, 81, 25, 76, 8
8, 100, 75, 76, 74, 67, 30
2, 500, 500, 500, 500, 500, 0
3, 500, 500, 500, 500, 500, 0
4, 500, 329, 364, 329, 305, 0
5, 500, 358, 412, 307, 369, 2
6, 500, 421, 461, 325, 441, 8
7, 500, 374, 424, 335, 385, 23
8, 500, 383, 437, 275, 410, 85
2, 10, 8, 8, 8, 9, 0
3, 10, 7, 7, 2, 7, 0
4, 10, 4, 6, 6, 6, 0
5, 10, 9, 10, 7, 10, 0
6, 10, 7, 7, 4, 8, 1
7, 10, 7, 9, 4, 5, 5
8, 10, 9, 9, 9, 8, 18
2, 50, 30, 30, 30, 27, 0
3, 50, 40, 44, 33, 42, 0
4, 50, 41, 40, 35, 43, 0
5, 50, 30, 37, 16, 35, 1
6, 50, 33, 34, 33, 32, 3
7, 50, 43, 42, 36, 45, 7
8, 50, 44, 38, 39, 40, 22
2, 100, 56, 69, 56, 59, 0
3, 100, 54, 73, 54, 68, 0
4, 100, 100, 100, 0, 100, 0
5, 100, 85, 81, 80, 84, 1
6, 100, 95, 100, 95, 100, 3
7, 100, 74, 88, 68, 80, 9
8, 100, 85, 83, 77, 83, 30
2, 500, 386, 386, 114, 340, 0
3, 500, 476, 476, 476, 462, 0
4, 500, 430, 452, 430, 424, 1
5, 500, 360, 405, 310, 381, 2
6, 500, 418, 448, 418, 419, 6
7, 500, 408, 422, 339, 389, 22
8, 500, 378, 425, 354, 395, 81
2, 10, 8, 9, 8, 8, 0
3, 10, 9, 9, 1, 9, 0
4, 10, 8, 7, 7, 5, 0
5, 10, 9, 9, 9, 9, 1
6, 10, 10, 10, 9, 10, 2
7, 10, 7, 8, 7, 7, 5
8, 10, 5, 7, 7, 8, 16
2, 50, 42, 46, 42, 44, 0
3, 50, 37, 34, 23, 29, 0
4, 50, 40, 43, 30, 45, 0
5, 50, 44, 43, 38, 44, 1
6, 50, 27, 32, 19, 34, 3
7, 50, 39, 44, 31, 37, 7
8, 50, 39, 36, 38, 36, 21
2, 100, 82, 100, 82, 100, 0
3, 100, 78, 78, 35, 70, 0
4, 100, 64, 70, 64, 57, 0
5, 100, 80, 89, 55, 85, 1
6, 100, 87, 87, 12, 82, 4
7, 100, 70, 72, 48, 68, 9
8, 100, 81, 82, 81, 77, 26
2, 500, 356, 356, 238, 316, 0
3, 500, 392, 448, 305, 435, 0
4, 500, 305, 358, 305, 296, 1
5, 500, 440, 458, 440, 448, 2
6, 500, 374, 399, 334, 361, 6
7, 500, 303, 358, 254, 287, 22
8, 500, 270, 326, 245, 310, 84
2, 10, 8, 8, 8, 6, 0
3, 10, 9, 9, 8, 8, 0
4, 10, 9, 9, 8, 9, 0
5, 10, 10, 10, 7, 7, 1
6, 10, 6, 9, 9, 8, 2
7, 10, 9, 8, 9, 8, 5
8, 10, 5, 4, 5, 7, 16
2, 50, 33, 50, 33, 50, 0
3, 50, 28, 38, 28, 33, 0
4, 50, 31, 44, 31, 35, 0
5, 50, 36, 35, 36, 33, 1
6, 50, 38, 42, 34, 39, 2
7, 50, 33, 36, 26, 35, 7
8, 50, 31, 40, 26, 40, 21
2, 100, 69, 100, 69, 100, 0
3, 100, 96, 96, 96, 93, 0
4, 100, 74, 75, 32, 64, 0
5, 100, 78, 82, 21, 73, 1
6, 100, 76, 83, 68, 84, 3
7, 100, 92, 93, 81, 89, 8
8, 100, 75, 93, 66, 86, 29
2, 500, 375, 375, 125, 339, 0
3, 500, 443, 472, 443, 465, 0
4, 500, 339, 371, 275, 335, 1
5, 500, 385, 433, 385, 411, 2
6, 500, 410, 430, 256, 412, 7
7, 500, 380, 427, 380, 390, 22
8, 500, 394, 438, 332, 425, 86
2, 10, 9, 9, 7, 6, 0
3, 10, 9, 9, 9, 7, 0
4, 10, 10, 10, 7, 10, 0
5, 10, 6, 9, 7, 9, 1
6, 10, 8, 8, 8, 8, 2
7, 10, 7, 8, 7, 8, 6
8, 10, 6, 5, 7, 7, 18
2, 50, 28, 35, 21, 22, 0
3, 50, 34, 37, 31, 34, 0
4, 50, 29, 29, 30, 27, 0
5, 50, 45, 45, 19, 48, 1
6, 50, 44, 44, 41, 43, 3
7, 50, 37, 38, 17, 37, 7
8, 50, 41, 41, 39, 38, 22
2, 100, 81, 81, 59, 61, 0
3, 100, 81, 81, 57, 71, 0
4, 100, 87, 88, 75, 85, 0
5, 100, 94, 97, 94, 96, 1
6, 100, 88, 89, 80, 84, 2
7, 100, 88, 90, 88, 86, 9
8, 100, 73, 80, 62, 77, 27
2, 500, 434, 473, 434, 461, 0
3, 500, 363, 420, 363, 400, 0
4, 500, 358, 392, 234, 358, 0
5, 500, 441, 470, 184, 459, 2
6, 500, 416, 437, 373, 411, 6
7, 500, 393, 416, 349, 366, 22
8, 500, 350, 375, 256, 320, 86
2, 10, 8, 8, 2, 9, 0
3, 10, 8, 8, 9, 7, 0
4, 10, 6, 6, 6, 8, 0
5, 10, 8, 8, 7, 9, 0
6, 10, 8, 8, 8, 10, 2
7, 10, 7, 9, 7, 9, 9
8, 10, 9, 9, 9, 10, 17
2, 50, 50, 50, 50, 50, 0
3, 50, 39, 44, 32, 44, 0
4, 50, 41, 41, 25, 31, 0
5, 50, 25, 36, 25, 40, 1
6, 50, 44, 40, 44, 42, 2
7, 50, 43, 43, 23, 41, 8
8, 50, 29, 38, 25, 34, 26
2, 100, 86, 86, 86, 80, 0
3, 100, 100, 100, 0, 100, 0
4, 100, 88, 92, 88, 87, 0
5, 100, 68, 69, 39, 68, 3
6, 100, 80, 91, 73, 89, 3
7, 100, 86, 88, 75, 80, 11
8, 100, 68, 83, 39, 85, 30
2, 500, 375, 500, 375, 500, 0
3, 500, 355, 414, 355, 372, 0
4, 500, 436, 436, 132, 420, 0
5, 500, 360, 429, 230, 396, 2
6, 500, 381, 429, 338, 411, 6
7, 500, 413, 425, 382, 386, 24
8, 500, 420, 459, 327, 447, 81
2, 10, 5, 7, 5, 6, 0
3, 10, 4, 5, 4, 6, 0
4, 10, 9, 9, 9, 9, 0
5, 10, 10, 10, 7, 9, 0
6, 10, 5, 5, 4, 10, 2
7, 10, 8, 8, 8, 6, 7
8, 10, 6, 8, 6, 7, 18
2, 50, 50, 50, 50, 50, 0
3, 50, 42, 42, 8, 41, 0
4, 50, 34, 38, 34, 37, 0
5, 50, 33, 37, 13, 37, 1
6, 50, 40, 38, 37, 33, 2
7, 50, 32, 37, 30, 36, 7
8, 50, 45, 45, 43, 46, 21
2, 100, 72, 68, 72, 51, 0
3, 100, 75, 75, 29, 67, 0
4, 100, 89, 89, 25, 86, 0
5, 100, 100, 100, 31, 100, 1
6, 100, 82, 87, 57, 83, 3
7, 100, 82, 80, 67, 83, 8
8, 100, 76, 79, 63, 75, 27
2, 500, 312, 312, 228, 275, 0
3, 500, 367, 367, 288, 313, 0
4, 500, 432, 464, 370, 455, 0
5, 500, 364, 392, 293, 359, 2
6, 500, 360, 390, 298, 368, 6
7, 500, 343, 399, 272, 352, 22
8, 500, 384, 416, 332, 409, 82
2, 10, 8, 7, 4, 3, 0
3, 10, 10, 8, 8, 9, 0
4, 10, 8, 9, 8, 8, 0
5, 10, 10, 7, 1, 10, 0
6, 10, 4, 8, 5, 9, 1
7, 10, 6, 7, 7, 9, 7
8, 10, 6, 6, 8, 6, 16
2, 50, 27, 32, 27, 30, 0
3, 50, 37, 46, 37, 46, 0
4, 50, 44, 45, 44, 41, 0
5, 50, 38, 35, 36, 34, 1
6, 50, 45, 45, 37, 39, 2
7, 50, 40, 39, 35, 42, 6
8, 50, 31, 38, 29, 28, 22
2, 100, 100, 100, 100, 100, 0
3, 100, 91, 98, 91, 94, 0
4, 100, 84, 90, 54, 88, 0
5, 100, 75, 76, 75, 70, 1
6, 100, 70, 77, 70, 61, 3
7, 100, 79, 89, 47, 80, 8
8, 100, 79, 75, 68, 82, 27
2, 500, 302, 302, 208, 279, 0
3, 500, 335, 364, 335, 318, 0
4, 500, 367, 386, 189, 342, 0
5, 500, 413, 448, 370, 427, 2
6, 500, 390, 445, 270, 434, 6
7, 500, 385, 438, 283, 425, 21
8, 500, 324, 359, 259, 337, 82
2, 10, 8, 8, 8, 9, 0
3, 10, 9, 9, 4, 9, 0
4, 10, 6, 6, 5, 5, 0
5, 10, 9, 9, 9, 10, 0
6, 10, 8, 8, 6, 10, 2
7, 10, 5, 5, 6, 9, 6
8, 10, 7, 7, 6, 9, 17
2, 50, 50, 50, 50, 50, 0
3, 50, 26, 22, 22, 30, 0
4, 50, 32, 32, 25, 33, 0
5, 50, 25, 39, 19, 35, 1
6, 50, 40, 43, 28, 37, 3
7, 50, 28, 35, 22, 29, 7
8, 50, 35, 39, 15, 39, 20
2, 100, 81, 81, 56, 71, 0
3, 100, 89, 89, 89, 87, 0
4, 100, 73, 82, 73, 76, 0
5, 100, 82, 85, 82, 87, 1
6, 100, 73, 92, 60, 90, 3
7, 100, 80, 80, 58, 81, 8
8, 100, 85, 81, 82, 87, 27
2, 500, 373, 500, 373, 500, 0
3, 500, 414, 414, 159, 386, 0
4, 500, 397, 397, 226, 366, 0
5, 500, 383, 482, 383, 467, 2
6, 500, 325, 368, 286, 318, 6
7, 500, 351, 374, 351, 301, 22
8, 500, 436, 453, 259, 445, 81
2, 10, 7, 6, 7, 7, 0
3, 10, 4, 4, 2, 5, 0
4, 10, 8, 9, 7, 8, 0
5, 10, 7, 7, 4, 9, 0
6, 10, 5, 6, 5, 8, 2
7, 10, 6, 7, 8, 10, 5
8, 10, 8, 9, 6, 4, 16
2, 50, 26, 32, 26, 25, 0
3, 50, 45, 50, 29, 50, 0
4, 50, 48, 48, 24, 43, 0
5, 50, 38, 37, 31, 39, 1
6, 50, 38, 39, 35, 37, 3
7, 50, 47, 40, 42, 45, 7
8, 50, 41, 42, 35, 43, 20
2, 100, 84, 93, 84, 89, 0
3, 100, 57, 70, 33, 61, 0
4, 100, 84, 94, 84, 83, 0
5, 100, 100, 100, 30, 100, 1
6, 100, 72, 77, 55, 78, 2
7, 100, 75, 81, 64, 68, 8
8, 100, 75, 86, 52, 73, 25
2, 500, 370, 370, 238, 332, 0
3, 500, 369, 382, 369, 322, 0
4, 500, 445, 445, 445, 424, 0
5, 500, 380, 404, 380, 365, 2
6, 500, 401, 429, 401, 413, 6
7, 500, 339, 394, 301, 347, 22
8, 500, 432, 466, 375, 452, 80
2, 10, 5, 10, 5, 10, 0
3, 10, 8, 8, 10, 5, 0
4, 10, 9, 8, 5, 8, 0
5, 10, 9, 9, 8, 8, 0
6, 10, 6, 9, 5, 9, 2
7, 10, 6, 6, 6, 4, 6
8, 10, 7, 7, 6, 5, 16
2, 50, 34, 32, 34, 29, 0
3, 50, 24, 30, 24, 25, 0
4, 50, 42, 43, 24, 37, 0
5, 50, 38, 36, 31, 42, 1
6, 50, 39, 40, 35, 34, 2
7, 50, 35, 35, 33, 40, 6
8, 50, 34, 34, 31, 41, 21
2, 100, 66, 66, 34, 63, 0
3, 100, 71, 86, 71, 74, 0
4, 100, 74, 78, 74, 67, 0
5, 100, 67, 70, 61, 69, 1
6, 100, 88, 90, 88, 85, 3
7, 100, 86, 87, 86, 86, 8
8, 100, 74, 73, 68, 74, 27
2, 500, 403, 403, 403, 349, 0
3, 500, 420, 500, 420, 500, 0
4, 500, 415, 461, 295, 444, 0
5, 500, 437, 454, 191, 440, 2
6, 500, 408, 449, 408, 440, 6
7, 500, 428, 433, 382, 423, 23
8, 500, 380, 409, 346, 381, 83
2, 10, 6, 5, 5, 5, 0
3, 10, 3, 10, 3, 9, 0
4, 10, 8, 8, 7, 10, 0
5, 10, 4, 6, 1, 7, 1
6, 10, 6, 6, 6, 8, 2
7, 10, 5, 7, 7, 5, 6
8, 10, 8, 7, 7, 7, 17
2, 50, 50, 50, 0, 50, 0
3, 50, 50, 50, 50, 50, 0
4, 50, 41, 46, 41, 44, 0
5, 50, 34, 32, 19, 35, 1
6, 50, 44, 44, 35, 43, 2
7, 50, 35, 40, 35, 38, 7
8, 50, 43, 40, 39, 42, 20
2, 100, 83, 100, 83, 100, 0
3, 100, 95, 95, 95, 93, 0
4, 100, 91, 91, 9, 87, 0
5, 100, 73, 75, 66, 71, 1
6, 100, 72, 76, 60, 70, 3
7, 100, 89, 92, 36, 86, 9
8, 100, 74, 76, 62, 69, 27
2, 500, 364, 364, 257, 308, 0
3, 500, 389, 439, 310, 414, 0
4, 500, 307, 341, 171, 292, 1
5, 500, 464, 464, 464, 453, 2
6, 500, 356, 389, 356, 358, 6
7, 500, 317, 397, 256, 375, 22
8, 500, 344, 393, 280, 357, 81
2, 10, 9, 9, 9, 10, 0
3, 10, 10, 10, 10, 7, 0
4, 10, 9, 9, 8, 9, 0
5, 10, 6, 6, 6, 7, 0
6, 10, 8, 9, 7, 10, 2
7, 10, 7, 6, 8, 8, 6
8, 10, 6, 5, 6, 8, 17
2, 50, 36, 50, 36, 50, 0
3, 50, 37, 40, 37, 41, 0
4, 50, 31, 31, 20, 32, 0
5, 50, 44, 48, 44, 46, 1
6, 50, 37, 36, 37, 33, 2
7, 50, 38, 38, 18, 39, 7
8, 50, 37, 44, 37, 40, 21
2, 100, 56, 79, 56, 69, 0
3, 100, 87, 87, 87, 76, 0
4, 100, 91, 100, 62, 100, 0
5, 100, 84, 84, 84, 81, 1
6, 100, 76, 89, 76, 81, 3
7, 100, 89, 93, 52, 92, 9
8, 100, 81, 93, 81, 85, 26
2, 500, 500, 500, 500, 500, 0
3, 500, 305, 305, 231, 261, 0
4, 500, 288, 328, 267, 297, 0
5, 500, 306, 355, 306, 316, 2
6, 500, 306, 331, 229, 278, 6
7, 500, 437, 437, 115, 406, 21
8, 500, 355, 427, 147, 390, 79
2, 10, 7, 6, 4, 7, 0
3, 10, 6, 6, 7, 5, 0
4, 10, 8, 8, 5, 7, 0
5, 10, 8, 8, 8, 8, 1
6, 10, 7, 7, 9, 8, 2
7, 10, 6, 7, 8, 5, 7
8, 10, 9, 9, 9, 9, 16
2, 50, 36, 46, 36, 46, 0
3, 50, 39, 50, 39, 50, 0
4, 50, 35, 43, 35, 36, 0
5, 50, 36, 48, 24, 46, 1
6, 50, 36, 46, 36, 44, 2
7, 50, 40, 40, 35, 39, 6
8, 50, 39, 40, 38, 43, 23
2, 100, 100, 100, 100, 100, 0
3, 100, 72, 94, 52, 84, 0
4, 100, 74, 82, 55, 74, 0
5, 100, 66, 71, 41, 67, 1
6, 100, 83, 92, 59, 88, 3
7, 100, 83, 94, 78, 88, 9
8, 100, 74, 84, 61, 75, 27
2, 500, 313, 369, 313, 316, 0
3, 500, 302, 365, 141, 335, 0
4, 500, 294, 338, 294, 298, 1
5, 500, 308, 343, 175, 310, 2
6, 500, 377, 395, 341, 331, 6
7, 500, 365, 425, 307, 401, 21
8, 500, 328, 377, 202, 323, 83
2, 10, 5, 8, 5, 7, 0
3, 10, 8, 7, 6, 5, 0
4, 10, 5, 8, 5, 8, 0
5, 10, 8, 7, 7, 6, 1
6, 10, 9, 9, 7, 9, 2
7, 10, 8, 7, 7, 6, 6
8, 10, 7, 8, 5, 10, 16
2, 50, 38, 38, 25, 35, 0
3, 50, 39, 39, 13, 38, 0
4, 50, 43, 42, 43, 39, 0
5, 50, 32, 32, 32, 30, 1
6, 50, 32, 33, 29, 34, 2
7, 50, 41, 44, 28, 39, 7
8, 50, 44, 42, 18, 39, 21
2, 100, 91, 91, 91, 87, 0
3, 100, 92, 74, 92, 88, 0
4, 100, 76, 76, 23, 69, 0
5, 100, 72, 85, 72, 80, 1
6, 100, 66, 74, 49, 72, 3
7, 100, 64, 82, 64, 74, 9
8, 100, 63, 73, 55, 75, 30
2, 500, 404, 404, 404, 347, 0
3, 500, 371, 457, 297, 427, 0
4, 500, 440, 451, 440, 440, 1
5, 500, 413, 413, 208, 364, 2
6, 500, 409, 440, 363, 425, 6
7, 500, 382, 433, 382, 415, 22
8, 500, 375, 422, 340, 392, 87
2, 10, 8, 8, 5, 5, 0
3, 10, 7, 8, 3, 9, 0
4, 10, 8, 7, 4, 7, 0
5, 10, 7, 8, 6, 8, 0
6, 10, 8, 4, 8, 5, 2
7, 10, 9, 8, 9, 10, 6
8, 10, 7, 7, 10, 10, 19
2, 50, 46, 46, 46, 42, 0
3, 50, 39, 50, 39, 50, 0
4, 50, 41, 47, 41, 45, 0
5, 50, 46, 42, 41, 43, 1
6, 50, 33, 34, 15, 31, 3
7, 50, 48, 45, 25, 45, 10
8, 50, 42, 42, 43, 41, 22
2, 100, 62, 62, 40, 46, 0
3, 100, 62, 70, 32, 73, 0
4, 100, 100, 100, 0, 100, 0
5, 100, 86, 96, 64, 95, 1
6, 100, 80, 89, 71, 87, 4
7, 100, 69, 75, 48, 67, 12
8, 100, 77, 86, 70, 68, 39
2, 500, 500, 500, 500, 500, 0
3, 500, 478, 478, 478, 466, 0
4, 500, 428, 456, 428, 441, 0
5, 500, 446, 457, 446, 442, 2
6, 500, 415, 422, 237, 409, 7
7, 500, 357, 439, 357, 416, 27
